job_ID,designation,company_id,name,work_type,involvement,employees_count,total_applicants,linkedin_followers,job_description,details_id,industry,level,City,State
3467375910,Python Developer,2190,Trinity Technology Solutions LLC,Hybrid,Full-time,1,2,5748,"About the job Hi We have below requirement for our MNC Service based client. Notice Period : 30days MAX 1.Programmer (Dev)-Python Lead Job Description: "" Person with 5-6 years python experience in building scalable applications using python working as Python Lead 3 years experience in leading team of 5-8 team members Experience with pytest, python web frameworks (like Flask/Django), databases (like Postgres, etc.) REST API, Python (OOPS), Django/Flask/FastAPI, SQL/NoSQL databases (MySQL/PostgreSQL),Git, JIRA, Azure services Ability to create technical for given user stories and implement functional requirements Build efficient back-end features in Python Integrate front-end components into applications Manage testing and bug fixes Prepare technical documentation Implement software enhancements and suggest improvements"" Location: Pune Skills Required:Python, Flask/Django, NOSQL/Postgresql 2.2. Engineering Manager.Net-C/ASP.NET Job Description: "".P1 Engineering Manager Cloud Developers C• Conduct market research and analysis; determine trends, pricing, technologies, and product development requirements. • Drive product strategy, develop product roadmaps and participate in defining go-to-market plans and activities. • Working knowledge and certifications on virtual application and desktop delivery solutions from Microsoft, Citrix or VMware along with cloud platforms such as AWS, Azure and GCP technologies and services. • Experience in planning and designing of web applications. • Experience with using and managing various platforms including Windows, macOS, Linux, Chrome OS, Android and iOS."" Location: Pune Skills Required:.Net-C/ASP.NET,.Net-C/ASP.NET 3.PYTHON DEVELOPER Writing codes in Python proramming language Understanding of Machine learning models and also debug the problems in the algorithms if any. Expertise You'll Bring Excellent programming skills in Python Expertise in ML, ML models Good understanding of Data Science & Machine Learning & should be able to debug problems in modelling & ML algorithms Good knowledge of AWS (especially S3, Sagemaker, and Lambda) Cloud knowledge in AWS (especially S3, Sagemaker, and Lambda) LOcation : All locations 4. DBA - MONGO DB And MYSQL 5.. Net PEM 10+ years of expertise in delivery management Excellent team handling skills Excellent customer management skills Technical expertise in Microsoft stack including Azure Experience in building and managing teams of 50+ Scrum certified 6.Programmer (Dev)-IBM Security Identity Manager,IBM Security Directory 12+ years of experience as an AWS Architect Good IAM understanding is required? Good understanding of SQL database. Must have worked with automatic provisioning, deprovisioning and RBAC for applications configured with Azure AD. ? Work on migration from one IAM product to another will be preferred. ? Will be required to work with customer directly, responsible for requirement gathering, design and implementation? Should be able to lead and manage a team? Good communication skills is a must"" Location: Pune Skills Required:IBM Security Identity Manager 7. Mainframe Programmer COBOL,CICS,.Net,VB.Net 5 to 8 years of experience in COBOL development using Microfocus Net Express 5.1 Experience of working on COBOL, CICS, JCL and VSAM in IBM MVS environment Experience in CICS environments, CICS tables and using BMS knowledge in other technologies such as VB.Net, Python is good to have Hands on experience with JIRA, Confluence and GitHub If interested please do share your resume at priya@trinitetech.com or send in 87545 14173 whatsapp. #Salesforce developers # Salesforce Cloud # QA Automation#.Net core # Mainframe#Automation testing#IBM Security Manager#Golang# Python# Asp.net#",1512,Not Avilable,Not Avilable,Pune,Maharashtra
3474860617,Other Developer,1963,"Stralynn Consulting Services, Inc",On-site,Full-time,11,4,10980,"About the job Job Description As a successful candidate for our Senior NetSuite Administrator position in our office, you will work in a dynamic environment where your responsibilities range from production support to project implementation efforts. Senior Administrators on our team support multiple business groups and/or applications so you may also be asked to learn and support other applications. You will collaborate tightly with a highly talented & committed applications team, including systems analysts. You are an independent thinker, comfortable with sharing and accepting ideas in an open manner - and you expect the same to be reciprocated. You must possess solid written and verbal communication skills and have an aptitude for thriving in complex situations. Lastly, you should enjoy working in a fast-paced, self-directed, diverse and customer service-oriented environment. Main Duties And Responsibilities Participate in application configuration for new projects as well as troubleshoot problems with existing systems and integrations using tools detailed below.Work with systems analysts to refine requirements.Prepare detailed technical specifications and requirement for developer and business partners to use in design, code, test, debug, deployment and documentation stages.Participate in unit, integration, and performance testing.Coordinate across departments as needed for projects and deliverables that are associated with NetSuite.Assist with troubleshooting and application performance issues (e.g., performance tuning).Develop scripts and integration logic as needed.Work as part of a cross-platform team with other SME as Salesforce, Conga CLM, Dell Boomi, Data Warehousing, and other technologies. Resolve problems, document issues and resolutions.Monitor and report to management on the status of project efforts, anticipating/identifying issues that inhibit the attainment of project goals and implementing corrective actions. Job Requirements 5+ years hands-on experience with NetSuite in a moderately or highly complex business environment.Minimum 5-7 years overall IT experience.2 full lifecycle implementation experience with NetSuite. Use of debug and tracing tools.Required Technical NetSuite Experience:SuiteScriptIntegrations and Interfaces (via Boomi, SuiteApps, and/or API)Data Dictionary.Integration with Data Warehouse for reporting. WorkflowsReporting - Classic/Interactive Reporting.Understanding of NetSuite technical architecture, system level troubleshooting.Broad knowledge of a wide array of IT and accounting activities and processes beyond NetSuite.Knowledge on Salesforce technical architecture, and experience integrating NetSuite with Salesforce. Powered by JazzHR 2uvyNYRfne",3891, IT Services and IT Consulting, Mid-Senior level,Pune,Maharashtra
3467392205,Other Developer,283,Billiton Services Pvt Ltd,On-site,Full-time,11,2,10879,"About the job Hi,We have openings with our tier1 company. Please find below details. Position: L2/L3 Protocol developersRole : System engineerExperience : 4 – 10 YearsEducation: BE/Btech/ME/MtechNotice Period : Immediate to 30 days Location : Chennai Key Skills : C/C++, Networking knowledge, Strong L2 / Protocols knowledge, Linux Job Description : L2/L3 Protocol developers with C or C++ experience Networking knowledge, Strong L2 / Protocols knowledge (any of the networking protocol strong exp) Linux exp. If you are interested, please share an updated resume to poornima.hc@btsind.com. Brgds,Poornima H9972090300",1616,Not Avilable,Not Avilable,Chennai,Tamil Nadu
3474698131,Data Science,93,Affine,On-site,Full-time,501,50,982115.1912,"About the job JOB DESCRIPTION:Technical Competencies:SQL knowledge (query performance tuning, index maintenance, etc.) as well as an understanding of database structureKnowledge of at least one ETL tools like Talend, Informatica, SSIS, DataStage, etc. Experience working on any Massive Parallel Processing (MPP) database systems would be an advantage - experience with Vertica platform will be preferredKnowledge of Data Modelling principlesSoft Skills:Organizing skills - time management and planningHigh attention to detailPassion to work on complex data structures and solve problemsQuick learner - Ability to pick up new data tools and concepts quicklyInternal DescriptionRole & Responsibilities:Need to build ETL pipelines to ingest the data from heterogeneous sources into the system.Ability to interact with business owners to understand their data requirements and help them make data-related decisions using your ETL knowledge and experience.Design, implement and operate comprehensive data warehouse systems to balance optimization of data access with batch loading and resource utilization factors according to customer requirements.The job role might also require you to learn new tools and technologies fast, hence an in-depth database knowledge as well as basic programming and scripting skills is a must.Proficient in building efficient and stable data pipelines which can be easily maintained in the future.Should have expertise in the design, creation, management and business use of large datasets.",3871, Business Consulting and Services, Mid-Senior level,Mumbai,Maharashtra
3471880129,Data Science,895,HCLTech,Hybrid,Full-time,10001,200,982115.1912,"About the job Summary of the RoleOur engineering team is looking for a Data Engineer who is very proficient in python, has a very good understanding of AWS cloud computing, ETL Pipelines and a demonstrated proficiency with SQL and relational database concepts. In this role you will be a very mid to senior-level individual contributor guiding our migration efforts by serving as a Senior data engineer working closely with the Data architects to evaluate best-fit solutions and processes for our team. You will work with the rest of the team as we move away from legacy tech and introduce new tools and ETL pipeline solutions . You will collaborate with subject matter experts, data architects , informaticists and data scientists to evolve our current cloud based ETL to the next Generation . Responsibilities· Independently prototypes/develops data solutions of high complexity to meet the needs of the organization and business customers.· Designs proof-of-concept solutions utilizing an advanced understanding of multiple coding languages to meet technical and business requirements, with an ability to perform iterative solution testing to ensure specifications are met.· Designs and develops data solutions that enables effective self-service data consumption and can describe their value to the customer.· Collaborates with stakeholders in defining metrics that are impactful to the business. Prioritize efforts based on customer value.· Has an in-depth understanding of Agile techniques.· Can set expectations for deliverables of high complexity.· Can assist in the creation of roadmaps for data solutions. Can turn vague ideas or problems into a data product solution.· Influences strategic thinking across the team and the broader organization.· Maintains proof-of-concepts and prototype data solutions, and handles any assessment of their viability and scalability, with own team or in partnership with IT.· Working with IT, assists in building robust systems focusing on long-term and ongoing maintenance and support.· Ensures data solutions include deliverables required to achieve high quality data.· Displays a strong understanding of complex multi-tier, multi-platform systems, and applies principles of metadata, lineage, business definitions, compliance, and data security to project work.· Has an in-depth understanding of Business Intelligence tools, including visualization and user experience techniques.· Can set expectations for deliverables of high complexity.· Works with IT to help scale prototypes.· Demonstrates a comprehensive understanding of new technologies as needed to progress initiatives. Experience : 4- 6 years Requirements· Expertise in Python programming, with demonstrated real-world experience building out data tools in a Python environment.· Expertise in AWS Services , with demonstrated real-world experience building out data tools in a Python environment.· Bachelor`s Degree in Computer Science, Computer Engineering, or related discipline preferred. Master`s in same or related disciplines strongly preferred.· 4+ years’ experience in coding for data management, data warehousing, or other data environments, including, but not limited to, Python and Spark. Experience with SAS is preferred.· 4+ years’ experience as developer working in an AWS cloud computing environment.· 4+ years’ experience using GIT or Bitbucket.· Experience with Redshift, RDS, DynamoDB is preferred.· Strong written and oral communication skills required.· Experience in healthcare industry with healthcare data analytics products· Experience with healthcare vocabulary and data standards (OMOP, FHIR) is a plus",2815, IT Services and IT Consulting, Mid-Senior level,Bengaluru,Karnataka
3472591892,Other Developer,2304,Virtusa,On-site,Full-time,10001,7,780908,"About the job Hi, Hope you are doing good We need a Thunderhead developer with 5-11 Year Experience to be base at Bengaluru *Should have experience on: 5+ years of experience in Thunderhead PlatformExp in Converting templates to Thunderhead SystemExp in Template creation and Shared Content creation using the Thunderhead – Business Content StudioExp in Java script Position : PermanentExperience: 5 to 11 years.Location : BengaluruNotice period: immediate-, 7 Days, 15 Days, 20 Days, 25 Days Max if you are available for MS Teams/Telephonic Interview strictly between Monday to Friday then kindly share your updated resume ASP at faiyazmd@virtusa.com with the details below:Name (As per PanCard): Total Experience: Relevant Experience: CTC: Expected CTC : Official Notice Period: Can Join in how many Days:",2988, IT Services and IT Consulting, Mid-Senior level,Bengaluru,Karnataka
3463535172,Data Science,2088,Techolution,Remote,Full-time,201,200,152614,"About the job Techolution is looking out for a detailed oriented Sr Business Data Science who will be responsible for identifying and then prioritizing technical and functional requirements, Acting as the key interface between the users, performing detailed requirements analysis, documenting processes and performing user acceptance testing. You should have a natural analytical way of thinking and be able to explain difficult concepts to non-technical users. Title: Sr Business Data ScienceLocation: Remote Exp Level : 5+ years JD: ● To study and analyze user requirements, so as to prepare detailed functional specifications and related documents by engaging internal stakeholders to meet the project timeline.● To prepare project documentation conforming to standards and procedures● Should have excellent understanding of drafting Business Requirement Documents (BRD) and Functional Requirements Documents (FRD).● Hands-on expertise in Data analysis tool like Power BI/Tableau/GDS/Looker.● Sound knowledge on SQL Programming language.● Work with the delivery team to deliver the system according to specification as well as track the tasks assigned to the team in meeting project schedule, quality and within project budget.● To perform extensive application testing including functional and interfaces, etc from test strategy, test planning, design, execution and management of test program and problem resolution.● To support user acceptance testing such as problem resolution, tracking, escalation and closure. ● To execute implementation activities and support post implementation.● Promote transparency and team empowerment across teams with positivity. Interested, can share your updated CV to Madhav@techolution.com Why Join Techolution?Be part of the next most admired high tech brand in the world and launch the next most exciting billion-dollar IPO. We are looking for talent with amazing technical skills with a great foundation for the open role. The type of personalities that do very well at our company are people who are looking to contribute to a larger than life cause. People who are looking for a very high growth environment where they are helping the company grow and also personally growing through a very unique and world-class exposure. Work-Life at Techolution:At Techolution, we do things a bit differently. There's no corporate nonsense, and no old-fashioned hierarchy. Instead, we work in dozens of self-sufficient, autonomous teams. Think of them like start-ups within a start-up that learn from each other. You are your own boss! We're going to be upfront that the way we work doesn't suit everyone. But if freedom, autonomy, and life-affirming, head-scratching professional challenges rock your world, we could be a match made in heaven. About Techolution: Techolution is a hightech consulting company on a mission to accelerate digital transformation for our clients across the globe.We are a very successful start-up that is small enough to care and large enough to be trusted by some of the top brands in the world such as Apple, JPMC, DBS Bank, NBC, Stryker, JCrew, etc. Techolution specializes in UI Modernization, Cloud Transformation, Internet of Things, Big Data & Artificial Intelligence. As a testament to the power of HVPD, we have developed a wealth of world-class products, owned by Techolution, in the space of Virtual Reality, Facial Recognition, Smart Water Monitoring, and many more cutting edge digital products in the pipeline. Techolution currently serves clients across the United States with our headquarters in the heart of downtown New York City.We recently opened “Techolution City” in India as our offshore development center as a living and breathing lab for our IoT Smart City products. Techolution also serves APAC customers from our Singapore office and the Mauritius office supports our initiatives on African content.",515, IT Services and IT Consulting, Mid-Senior level,Bengaluru,Karnataka
3471879800,Java Developer,2087,TechoMinds Pvt Ltd,Remote,Full-time,51,7,2375,"About the job Good opportunity for Aem developers Experience - 5+Location - RemoteSkills - Aem , Cq5, java, slings modules, slights Htl",2810,Not Avilable,Not Avilable,Bengaluru,Karnataka
3474331793,Other Developer,828,"GSPANN Technologies, Inc",Hybrid,Full-time,1001,4,982115.1912,"About the job About Company :GSPANN is a US California Bay Area based consulting services provider focused on implementations in the Enterprise Content Management, Business Intelligence & Mobile Solution initiatives. More than 90% of our current clientele are FORTUNE 1000 organizations. We specialize in strategy, architecture, delivery and support of solutions in the ECM, BI and Mobility space Exp: 4+ yearsLocation: Hyderabad/ Gurgaon/ Pune / Noida / BangaloreSkill Set: IBM Sterling OMS, WMS, CoreJava Role and ResponsibilitiesMore than 3 years of experience in IBM Sterling suite as Lead, Developer and support roles .Expertise in implementing IBM Sterling OMS solution to support multi-brand, multi-region, multi-channel initiatives.Sound knowledge of key Foundation modules like Distributed Order Management, Supply Collaboration, Global Inventory Visibility, Payment Processing, Reverse LogisticsDeep knowledge with RCP COM, RCP SOM and Web store application frameworksKnowledge of cloud technologies, web technologies, application servers like WebLogic and WebSphere.Experience in integrating IBM Sterling OMS with eCommerce systems, Product management Systems, Payment Gateway, Tax engine, Fraud solution, WMS etcKnowledge / experience in Omnichannel eCommerce implementation.Solid understanding of core Java, servlets , web services (REST & SOAP), Batch, SFTP, API GatewaysExperience in developing Java-based extensions and integration interfaces for Sterling OMSFamiliarity with full stack, including protocols and web server optimization techniquesRich experience in gathering functional requirements, defining custom interfaces, data flow diagrams and functional designs.Responsible for analyzing and documenting business needs, system integration, solution design / mapping and data requirements.Good planning and time management skills and ability to multitask many different priorities in a fast-paced environmentExcellent verbal and written communication skills with proven ability to collaborate with internal and external stakeholdersAbility to work independently with minimal directionStrong sense of accountability and ownership. Why choose GSPANN“We GSPANNians” are at the heart of the technology that we pioneer. We do not service our customers, we co-create. With the passion to explore solutions to the most challenging business problems, we support and mentor the technologist in everyone who is a part of our team. This translates into innovations that are path-breaking and inspirational for the marquee clients, we co-create a digital future with. GSPANN is a work environment where you are constantly encouraged to sharpen your abilities and shape your growth path, We support you to become the best version of yourself by feeding your curiosity, providing a nurturing environment, and giving ample opportunities to take ownership, experiment, learn and succeed. We’re a close-knit family of more than 1400 people that supports one another and celebrates successes, big or small. We work together, socialize together, and actively serve the communities we live in. We invite you to carry forward the baton of innovation in technology with us. At GSPANN, we do not service. We Co-create. Discover your inner technologist - Explore and expand the boundaries of tech innovation without the fear of failure.Accelerate your learning - Shape your career while scripting the future of tech. Seize the ample learning opportunities to grow at a rapid paceFeel included - At GSPANN, everyone is welcome. Age, gender, culture, and nationality do not matter here, what matters is YOUInspire and Be Inspired - When you work with the experts, you raise your game. At GSPANN, you’re in the company of marquee clients and extremely talented colleaguesEnjoy Life - We love to celebrate milestones and victories, big or small. Ever so often, we come together as one large GSPANN familyGive Back - Together, we serve communities. We take steps, small and large so we can do good for the environment, weaving in sustainability and social change in our endeavors We invite you to carry forward the baton of innovation in technology with us. Let’s Co-create.",3640, Information Technology & Services, Mid-Senior level,Hyderabad,Telangana
3467802155,Data Science,2050,Tata Consultancy Services,On-site,Full-time,10001,32,11917646,"About the job Greetings from TATA Consultancy Services TCS is hiring for Informatica Developer Job Title: Informatica Developer Location: PAN India Experience Range: 2-6 Years Education: Minimum 15 Years of full time education(10th, 12th and Graduation) Job Description: TCS has always been in the spotlight for being adept in the next big technologies. What we can offer you is a space to explore varied technologies and quench your techie soul. Responsibilities: Good Knowledge in Data Warehouse and Database concepts.Expert in Informatica Power center concepts.Gather requirements to define data definitions, transformation logic, and data model logical and physical designs, data flow, and process.Design, develop, and test data processes per business requirements, following the development standards and best practices as well as participate in code peer reviews to ensure our applications comply with best practices.Work with business analysts to gather business requirements from end users and translate them into technical specifications.To be responsible for providing technical guidance / solutions.Provide estimates for development.Test solutions to validate whether requirements have been met; develop test plans, test scripts, and test conditions based on the business and system requirements. Skills: Experience in ETL development using Informatica PowerCenter, PowerCenter 9.x, 10.xExperience in Designing Extract Load Transform ETL solutions for data migration or data integrationExperience in Structure Query Language SQLStrong Informatica technical knowledge in the areas on Informatica Designer Components -Source Analyzer, Mapping Designer & Mapplet Designer, Transformation Developer, Workflow Manager, Workflow Monitor.Analyze, design, implement and test medium to complex mappings independently. Ability to design and implement easily scalable ETL componentsStrong SQL and related skills. Ability to develop and implement complex procedures and packages using Oracle PL/SQL.Experience in parameter file concepts.Experience in transformations like Source qualifier, joiners, union, aggregator, sorter, expression, transaction control, XML transformation, lookups, etcExperience with Informatica Advanced Techniques Dynamic Caching, Memory Management, Parallel Processing to increase Performance throughput",1705, IT Services and IT Consulting, Mid-Senior level,Hyderabad,Telangana
3160453995,Database Developer,59,AaNeel-India,On-site,Full-time,51,10,1267,"About the job No Of Positions: 6Excellent at MS-SQL Server2016+Experience in advanced database conceptsExperience in SSIS, Data processing techniquesExperience in creating complex Stored Procedures, Views, TriggersExperience in database performance issuesExperience in SSRS, SQL Cubes, and MDX queries is a plusExperience range is 2 to 8 Years and various openingsNice to have skills:High-volume data processing.Net programming backgroundMS SQL Azure OR My SQL experienceHealthcare Domain knowledge is a big plus Experience Level: Experienced: 2- 8 YearsJob Location: Ahmedabad, Bangalore, Chennai",17,Not Avilable,Not Avilable,Ahmedabad,Gujarat
3471883106,.Net Developers,895,HCLTech,Hybrid,Full-time,10001,61,4523934,"About the job Greetings from HCL Technologies!!! We are hiring ASP.Net MVC resources to HCL Technologies (Permanent payroll with HCL) across locations through Virtual Interview. Kindly go through job description and interested candidates are requested to share your resume along with information to screen and schedule the interview. Job Description:Experience: 5 to 12 YearsPrimary Skill: ASP.NET MVC, Web Api, .Net Core,C#Job Location: Chennai,Bangalore,Noida Notice Period: 0 to 30 Days",2826, IT Services and IT Consulting, Mid-Senior level,Chennai,Tamil Nadu
3467350708,Data Science,2050,Tata Consultancy Services,On-site,Full-time,10001,95,11917645,About the job Greetings from TCS !!!TCS hiring Data EngineerExperience : 5+ yearsLocation : Bengaluru and Hyderabad Job Description: Must have skills : Advance SQLAnalytical SkillsPythonGitHubTableau,1334, IT Services and IT Consulting, Mid-Senior level,Bengaluru,Karnataka
3472524253,PowerApps Developer,2091,Techtory,Remote,Full-time,11,39,24434,"About the job Total experience of 6 to 8 years is required. Roles and Responsibilities · Develop Power Pages integrated with data sources through API Web Services and Azure infrastructure, Develop, deploy, update and maintain Power Pages, and Datasets according to business needs · Design and develop advanced Power BI reports and efficient data models · Provide development and implementation of critical business functionality using Power BI · Translate business needs and new functionality into code and perform unit testing on developed code · Assist in collecting and documenting customer needs and translate these into requirements · Analyze requirements and provide technical solutions that are efficient and maintainable · Participate in all aspects of application lifecycle from inception through design, programming, testing, documentation review, and assistance with stakeholder/client support. · Design, Develop and Configure PowerApps (primarily Canvas and Model-driven Apps) · Create and configure Power Automate workflows · Strong experience developing and shaping data with SQL & Dataverse. Essential Attributes of the Candidate - · Good communication skills, able to understand and work with users from all departments · Systems integration knowledge and experience will be an advantage · More than 6 years of Power platform development experience · Advanced knowledge of MS Power Platform, PowerApps, Power Automate, Power BI · Intermediate knowledge of Microsoft Azure, including security, performance, server, and database utilization. Qualifications – · Good knowledge of Microsoft Power BI and Platform core components; Power Apps in particular. · Must be a MCA/BE/B.Tech/MTech/MSc /MBA or should have done at least one year programming education from recognized institute.",2951,Not Avilable,Not Avilable,Bengaluru,Karnataka
3474327672,Salesforce Developer,1475,Numeric Technologies,Hybrid,Full-time,501,18,37230,"About the job Job title: Senior Salesforce DeveloperLocation: Hyderabad (Hybrid)Experience Level: min 7 years of Salesforce developement exp. Job Description:Must have PD1 certificationExcellent Salesforce configuration experience.Design, develop, document, test, and debug new and existing software systems and/or applications for market sale or large-scale proprietary software for internal use.Serve as technical expert on development projects. Participate in full development life cycle including requirements analysis and design.Write technical specifications based on conceptual design and stated business requirements.Analyze code to find causes of errors and revise programs as needed.Participate in software design meetings and analyze user needs to determine technical requirements.Consult with end user to prototype, refine, test, and debug programs to meet needs.Considered highly skilled and proficient in discipline.Works under minimal supervision with wide latitude for independent judgment.",3624, Information Technology & Services, Mid-Senior level,Hyderabad,Telangana
3472529308,Cloud Engineer,82,AddRec Solutions Pvt. Ltd.,Hybrid,Full-time,201,6,43437,"About the job Job Role: Cloud Engineer (GCP Python)Experience - 5- 8 YearsLocations - Pan IndiaSkills - GCP, Python, Terraform, Docker, Kubernetes etc. Responsibilities• Minimum 5+ years of relevant experience in full stack Python development with GCP• Must have experience to build, and develop python applications using GCP services• Must have application development and deployment experience with Python, APIs in GCP cloud• Must have experience in configuring, building, hosting, managing, and monitoring applications in google cloud• Must have experience with GCP services includes Compute, Storage, Database, Networking and Security• Must have hands on experience with Google cloud Assessment, Modernization and Migration• Good to have experience in Django and Flask Python frameworks• Good to have Google cloud certification• Good to have experience of Microservices, Docker, Kubernetes, GCP Data services• Good to have hands on experience in Terraform/Ansible/Packer/Github and DevOps• Good to have knowledge on design patterns for GCP third party tools setup and native tools usage• Plan and prioritize their own time effectively, aware of their responsibilities and committed to delivering these efficiently• Ultimate team player willingness to help others when necessary• Strong analytical skills and ability to solve complex problems at scale• Exceptional and effective interpersonal communication skills• Ability to work globally and across cultures• Self-motivated and work independently to meet deadline",2959,Not Avilable,Not Avilable,Mumbai,Maharashtra
3467377446,Data Science,2050,Tata Consultancy Services,On-site,Full-time,10001,40,982115.1912,"About the job Greetings from TATA Consultancy Services!! TCS is hiring for Informatica Developer Job Title: Informatica Developer Location: PAN INDIA Experience Range: 2 - 6 Years Education: Minimum 15 years of full time education (10th, 12th and Graduation) Job Description:TCS has always been in the spotlight for being adept in the next big technologies. What we can offer you is a space to explore varied technologies and quench your techie soul. Responsibilities:Good Knowledge in Data Warehouse and Database concepts.Expert in Informatica Power center concepts.Gather requirements to define data definitions, transformation logic, and data model logical and physical designs, data flow, and process.Design, develop, and test data processes per business requirements, following the development standards and best practices as well as participate in code peer reviews to ensure our applications comply with best practices.Work with business analysts to gather business requirements from end users and translate them into technical specifications.To be responsible for providing technical guidance / solutions.Provide estimates for development.Test solutions to validate whether requirements have been met; develop test plans, test scripts, and test conditions based on the business and system requirements. Skills:Experience in ETL development using Informatica PowerCenter, PowerCenter 9.x, 10.xExperience in Designing Extract Load Transform ETL solutions for data migration or data integrationExperience in Structure Query Language SQLStrong Informatica technical knowledge in the areas on Informatica Designer Components -Source Analyzer, Mapping Designer & Mapplet Designer, Transformation Developer, Workflow Manager, Workflow Monitor.Analyze, design, implement and test medium to complex mappings independently. Ability to design and implement easily scalable ETL componentsStrong SQL and related skills. Ability to develop and implement complex procedures and packages using Oracle PL/SQL.Experience in parameter file concepts.Experience in transformations like Source qualifier, joiners, union, aggregator, sorter, expression, transaction control, XML transformation, lookups, etcExperience with Informatica Advanced Techniques Dynamic Caching, Memory Management, Parallel Processing to increase Performance throughput",1521, IT Services and IT Consulting, Mid-Senior level,Pune,Maharashtra
3472810339,Other,1996,Synczi,On-site,Full-time,1,2,2490,"About the job Job description Oracle Technical Consultant / OIC Developers:Experience: 8 to 12 yearsLocation: Hyderabad, Work from officeNotice Period: Immediate to 30 DaysSalary: up to 25 LPA Experience in designing, developing, documenting, and testing of BI reports, Data Migration, Personalization, extensions, and OIC components.SQL, PL/SQL is mandatory.Knowledge of Oracle Cloud offerings (SaaS and PaaS), and Web Services.Good communication skills verbal and written Mandatory Skills : BI reports, OIC, SQL, PL/SQL",3034,Not Avilable,Not Avilable,Hyderabad,Telangana
3467303289,SQL Developer,1942,Sreeb Technologies,On-site,Full-time,51,138,739,"About the job Offshore Position: Senior Oracle PL/SQL Developer. The client is looking for an offshore Senior PL/SQL developer. Most of the legacy systems are heavy in PL/SQL with complex business logic and in need of an additional resource to support the system changes. Overview of Position The Senior PL/SQL Developer position is responsible for developing and enhancing custom backend PL/SQL and migrating it to an ETL platform. Principal Duties and Responsibilities Designs, develops, and maintains custom applications using Oracle PL/SQL and SQL Migrates custom PL/SQL applications to an ETL platform Coordinates development activity and works directly with subject matter experts, project stakeholders. Conducts and participates in code reviews Automates software builds, test executions and deployments Works to troubleshoot, diagnose and resolve production issues Communicates to all levels of the organization regarding project development status, issues and production problems Participates in evolving the Agile/Scrum based SDLC, ensuring that the SDLC meets the needs of the Development Team, as well as fitting within the larger organizational processes, personnel and culture Partners with the Quality Assurance Team and subject matter experts to ensure that testing is complete, and that ongoing testing is addressed through various levels of automated testing Attends and participates in development meetings Provides thought leadership and technical direction for development team Consistently arrives promptly to work the assigned schedule Responsible for maintaining discretion related to all confidential/sensitive company and customer information Performs other requested tasks and duties. Experience and Skills Required Experience working with Agile development methodologies (Scrum), preferred Designs, develops, and maintains applications developed in various backend technologies, including but not limited to: Oracle (SQL and PL/SQL) Shell scripting ETL platform -preferred. Git (GitHub) - preferred Ability to migrate PL/SQL to an ETL platform - preferred Ability to work in macOS, Windows and UNIX/Linux environments Object oriented design and development experience Ability to collaborate with developers and product owners in developing new software applications and enhancements Ability to identify underlying causes of business issues, and recommend appropriate corrective action or problem resolution",1281,Not Avilable,Not Avilable,Hyderabad,Telangana
3467381114,Snowflake Developer,2050,Tata Consultancy Services,Hybrid,Full-time,10001,9,11917653,"About the job Role - Snowflake DeveloperRequired Technical Skill Set - SnowflakeDesired Experience Range - 4+ YearsLocation of Requirement - Hyderabad, Bangalore, Bhubaneswar, Noida Desired Competencies -1. Must have 4+ years of IT experience, relevant experience of at least 1 year in Snowflake.2. In-depth understanding of Data Warehousing, ETL concepts and modeling structure principles3. Experience working with Snowflake Functions, hands on exp with Snowflake utilities, stage and file upload features, time travel, fail safe.4. Person should know Snowflake Architecture5. Experience in SQL is must.6. Expertise on engineering platform components such as Data Pipelines, Data Orchestration, Data Quality, Data Governance & Analytics7. Hands-on experience on implementing large-scale data intelligence solution around Snowflake DW8. Experience in scripting language such as Python or Scala is must9. Good experience on streaming services such as Kafka10. Experience working with Semi-Structured data Method to Apply:Share updated CV with below required details at a.arunkrishna@tcs.com with subject line ""Snowflake Developer"" Full Name:Email ID:Contact number:Total experience:Current Payroll company:Current location:Preferred job locations?:Notice period( Please specify LWD if serving notice):CTC:Expected CTC:Education gap(duration);Employment gap(duration):Highest Fulltime education:University/institute name of Highest education:Have you worked in TCS or any subsidiary of TATA before? Note : EX TCS candidates will not be considered",1544, IT Services and IT Consulting, Mid-Senior level,Bengaluru,Karnataka
3467358773,Angular Developer,2359,Wipro,Hybrid,Full-time,10001,26,982115.1912,About the job Preferably looking for immediate joiners · Work experience Required: 6 - 10 YEARS .Net with angular or Azure,1361, IT Services and IT Consulting, Mid-Senior level,Bengaluru,Karnataka
3467379190,Other Developer,1472,Nubes Opus,Hybrid,Full-time,11,3,1781,"About the job Skill: SailPoint Developer · Exp: 5 Years of relevant experience · Location: Hyderabad/ Bangalore/ Pune/ Gurgaon/WFH Job Description: · Experience in development of standard/custom SailPoint IdentityIQ (IIQ) workflows · Design and develop Joiner, Mover, Leaver (JML) workflows, access request framework, etc. · Configure, and develop custom SailPoint IIQ connectors for IAM solution integrations for large scale client applications · Architect, design, and implement large-scale SailPoint solutions using SailPoint IIQ connectors (in-built, webservices, custom) · Adhere to and implement security best practices across engagement · Experience in developing the technical design for SailPoint IIQ implementations",1530,Not Avilable,Not Avilable,Hyderabad,Telangana
